userId,sessionId,eventTime,pageName,device
user_171,u171s1,2025-01-21 17:40:25,start,Android
user_442,u442s0,2025-01-21 17:44:32,start,Android
user_442,u442s0,2025-01-21 17:46:00,question,IOS
user_171,u171s1,2025-01-21 17:46:29,info,Web
user_442,u442s0,2025-01-21 17:50:25,start,Android
user_171,u171s1,2025-01-21 17:52:43,start,IOS
user_171,u171s1,2025-01-21 17:54:56,step1,Web
user_442,u442s0,2025-01-21 17:58:48,exit,IOS
user_171,u171s1,2025-01-21 18:01:12,start,IOS
user_171,u171s1,2025-01-21 18:07:47,info,Android
user_171,u171s1,2025-01-21 18:15:02,exit,IOS
user_603,u603s0,2025-01-21 18:23:49,start,Android
user_603,u603s0,2025-01-21 18:33:26,exit,Android
user_873,u873s0,2025-01-21 18:56:56,start,IOS
user_873,u873s0,2025-01-21 19:04:55,exit,Web
user_521,u521s0,2025-01-21 19:31:06,start,Web
user_521,u521s0,2025-01-21 19:38:39,info,Android
user_521,u521s0,2025-01-21 19:41:23,start,IOS
user_521,u521s0,2025-01-21 19:45:57,exit,Android
user_153,u153s1,2025-01-21 20:20:48,start,IOS
user_153,u153s1,2025-01-21 20:30:29,question,IOS
user_153,u153s1,2025-01-21 20:33:07,start,Android
user_153,u153s1,2025-01-21 20:38:26,step1,Android
user_153,u153s1,2025-01-21 20:43:53,step2,Web
user_153,u153s1,2025-01-21 20:47:42,help2,Android
user_153,u153s1,2025-01-21 20:53:01,step2,Android
user_153,u153s1,2025-01-21 21:02:32,help2,Android
user_153,u153s1,2025-01-21 21:11:37,step2,Android
user_153,u153s1,2025-01-21 21:14:10,help2,Android
user_153,u153s1,2025-01-21 21:17:53,,IOS
user_153,u153s1,2025-01-21 21:18:08,checkout,Android
user_153,u153s1,2025-01-21 21:21:37,error,Android
user_153,u153s1,2025-01-21 21:29:27,exit,IOS
user_987,u987s2,2025-01-21 21:45:18,start,IOS
user_987,u987s2,2025-01-21 21:53:32,exit,Android
user_410,u410s1,2025-01-21 22:00:40,start,Android
user_410,u410s1,2025-01-21 22:08:53,info,Web
user_410,u410s1,2025-01-21 22:16:55,exit,Android
user_649,u649s0,2025-01-21 22:36:06,start,Android
user_649,u649s0,2025-01-21 22:40:21,info,IOS
user_649,u649s0,2025-01-21 22:48:33,start,IOS
user_649,u649s0,2025-01-21 22:56:24,info,IOS
user_649,u649s0,2025-01-21 22:59:56,exit,IOS
user_856,u856s0,2025-01-22 00:26:48,Start,IOS
user_856,u856s0,2025-01-22 00:30:12,question,Android
user_856,u856s0,2025-01-22 00:35:24,start,Android
user_856,u856s0,2025-01-22 00:41:11,step1,Android
user_856,u856s0,2025-01-22 00:46:50,exit,IOS
user_857,u857s0,2025-01-22 02:38:42,start,Android
user_857,u857s0,2025-01-22 02:43:01,exit,IOS
user_691,u691s1,2025-01-22 03:16:11,start,Android
user_691,u691s1,2025-01-22 03:20:35,exit,IOS
user_963,u963s0,2025-01-22 03:28:46,start,Android
user_963,u963s0,2025-01-22 03:36:20,exit,IOS
user_739,u739s1,2025-01-22 04:10:15,start,Android
user_739,u739s1,2025-01-22 04:14:06,exit,IOS
user_597,u597s0,2025-01-22 04:30:21,start,Web
user_597,u597s0,2025-01-22 04:34:27,step1,Web
user_597,u597s0,2025-01-22 04:41:58,step2,IOS
user_597,u597s0,2025-01-22 04:45:09,checkout,Android
user_597,u597s0,2025-01-22 04:48:08,success,Android
user_602,u602s0,2025-01-22 05:55:30,start,IOS
user_602,u602s0,2025-01-22 06:03:52,step1,IOS
user_283,u283s0,2025-01-22 06:05:29,start,Web
user_602,u602s0,2025-01-22 06:08:47,help1,Android
user_283,u283s0,2025-01-22 06:11:36,question,Android
user_283,u283s0,2025-01-22 06:14:10,start,Android
user_283,u283s0,2025-01-22 06:14:39,step1,IOS
user_602,u602s0,2025-01-22 06:16:37,step1,Android
user_602,u602s0,2025-01-22 06:22:21,step2,IOS
user_283,u283s0,2025-01-22 06:23:44,help1,IOS
user_183,u183s1,2025-01-22 06:26:04,start,IOS
user_602,u602s0,2025-01-22 06:27:07,checkout,IOS
user_183,u183s1,2025-01-22 06:29:37,info,Android
user_183,u183s1,2025-01-22 06:32:38,exit,IOS
user_283,u283s0,2025-01-22 06:33:06,step1,Android
user_602,u602s0,2025-01-22 06:33:10,exit,Android
user_370,u370s1,2025-01-22 06:38:57,start,IOS
user_283,u283s0,2025-01-22 06:40:49,step2,Android
user_283,u283s0,2025-01-22 06:42:22,step1,IOS
user_283,u283s0,2025-01-22 06:45:11,exit,IOS
user_370,u370s1,2025-01-22 06:48:44,question,IOS
user_370,u370s1,2025-01-22 06:56:33,start,Android
user_622,u622s0,2025-01-22 06:57:35,start,Android
user_370,u370s1,2025-01-22 06:59:04,info,Web
user_622,u622s0,2025-01-22 07:06:24,exit,Android
user_918,u918s0,2025-01-22 07:07:12,start,Web
user_370,u370s1,2025-01-22 07:07:21,start,IOS
user_918,u918s0,2025-01-22 07:08:42,exit,Android
user_370,u370s1,2025-01-22 07:13:54,exit,IOS
user_22,u22s0,2025-01-22 07:19:45,start,IOS
user_22,u22s0,2025-01-22 07:27:58,exit,Android
user_625,u625s0,2025-01-22 07:41:49,start,Android
user_625,u625s0,2025-01-22 07:49:51,exit,Android
user_590,u590s0,2025-01-22 07:55:11,start,IOS
user_302,u302s2,2025-01-22 07:56:25,start,IOS
user_590,u590s0,2025-01-22 07:57:16,exit,IOS
user_302,u302s2,2025-01-22 08:00:36,step1,IOS
user_302,u302s2,2025-01-22 08:10:21,step2,Web
user_302,u302s2,2025-01-22 08:15:33,exit,Android
user_205,u205s1,2025-01-22 09:30:34,start,Android
user_205,u205s1,2025-01-22 09:33:42,step1,Android
user_205,u205s1,2025-01-22 09:34:21,step2,Web
user_205,u205s1,2025-01-22 09:40:31,checkout,IOS
user_205,u205s1,2025-01-22 09:43:20,exit,Web
user_725,u725s1,2025-01-22 09:43:40,,Web
user_725,u725s1,2025-01-22 09:51:51,exit,Android
user_467,u467s1,2025-01-22 10:05:41,start,Android
user_467,u467s1,2025-01-22 10:15:35,step1,IOS
user_467,u467s1,2025-01-22 10:19:51,help1,Android
user_467,u467s1,2025-01-22 10:21:41,step1,IOS
user_153,u153s2,2025-01-22 10:30:40,start,Android
user_467,u467s1,2025-01-22 10:31:17,step2,IOS
user_153,u153s2,2025-01-22 10:32:55,info,Android
user_153,u153s2,2025-01-22 10:33:37,start,IOS
user_153,u153s2,2025-01-22 10:35:23,info,IOS
user_467,u467s1,2025-01-22 10:39:34,help2,Android
user_153,u153s2,2025-01-22 10:42:47,start,Android
user_467,u467s1,2025-01-22 10:48:55,step2,Android
user_153,u153s2,2025-01-22 10:50:15,exit,Web
user_467,u467s1,2025-01-22 10:54:59,help2,IOS
user_576,u576s0,2025-01-22 10:56:10,start,Web
user_467,u467s1,2025-01-22 11:00:29,step2,IOS
user_467,u467s1,2025-01-22 11:02:38,checkout,IOS
user_576,u576s0,2025-01-22 11:02:42,exit,Web
user_467,u467s1,2025-01-22 11:04:45,exit,Android
user_330,u330s0,2025-01-22 11:32:40,start,IOS
user_213,u213s0,2025-01-22 11:35:05,start,IOS
user_330,u330s0,2025-01-22 11:38:31,question,IOS
user_213,u213s0,2025-01-22 11:41:54,step1,IOS
user_213,u213s0,2025-01-22 11:45:57,step2,Android
user_330,u330s0,2025-01-22 11:47:02,start,Android
user_509,u509s1,2025-01-22 11:49:52,start,IOS
user_330,u330s0,2025-01-22 11:50:54,question,Android
user_213,u213s0,2025-01-22 11:51:50,step1,IOS
user_237,u237s0,2025-01-22 11:53:35,start,IOS
user_213,u213s0,2025-01-22 11:54:45,step2,Android
user_509,u509s1,2025-01-22 11:55:21,step1,Android
user_330,u330s0,2025-01-22 11:55:44,start,IOS
user_213,u213s0,2025-01-22 12:00:26,checkout,Web
user_237,u237s0,2025-01-22 12:01:15,exit,Android
user_509,u509s1,2025-01-22 12:01:49,step2,Android
user_509,u509s1,2025-01-22 12:01:58,checkout,Android
user_330,u330s0,2025-01-22 12:04:18,info,Android
user_213,u213s0,2025-01-22 12:04:48,step2,IOS
user_509,u509s1,2025-01-22 12:05:54,step2,Web
user_213,u213s0,2025-01-22 12:06:36,exit,Android
user_330,u330s0,2025-01-22 12:10:04,start,IOS
user_509,u509s1,2025-01-22 12:12:20,help2,IOS
user_509,u509s1,2025-01-22 12:16:49,exit,Web
user_330,u330s0,2025-01-22 12:19:19,step1,Android
user_330,u330s0,2025-01-22 12:25:25,help1,Android
user_330,u330s0,2025-01-22 12:28:06,step1,Android
user_477,u477s0,2025-01-22 12:31:07,start,Android
user_330,u330s0,2025-01-22 12:32:37,step2,Web
user_477,u477s0,2025-01-22 12:35:20,step1,IOS
user_732,u732s1,2025-01-22 12:36:44,start,Web
user_732,u732s1,2025-01-22 12:38:17,question,IOS
user_330,u330s0,2025-01-22 12:41:39,help2,Android
user_477,u477s0,2025-01-22 12:45:11,,Android
user_732,u732s1,2025-01-22 12:45:25,start,IOS
user_732,u732s1,2025-01-22 12:48:38,step1,Android
user_477,u477s0,2025-01-22 12:49:46,help2,IOS
user_732,u732s1,2025-01-22 12:50:11,step2,Web
user_330,u330s0,2025-01-22 12:51:17,step2,IOS
user_477,u477s0,2025-01-22 12:55:19,step2,Android
user_330,u330s0,2025-01-22 12:58:35,help2,Web
user_732,u732s1,2025-01-22 12:59:34,checkout,Android
user_477,u477s0,2025-01-22 13:02:08,step1,IOS
user_732,u732s1,2025-01-22 13:02:18,error,Android
user_477,u477s0,2025-01-22 13:02:30,step2,Android
user_732,u732s1,2025-01-22 13:05:23,exit,Android
user_195,u195s1,2025-01-22 13:05:44,start,Android
user_477,u477s0,2025-01-22 13:05:45,help2,Android
user_853,u853s2,2025-01-22 13:06:12,start,Web
user_853,u853s2,2025-01-22 13:06:24,exit,IOS
user_330,u330s0,2025-01-22 13:08:19,step2,Android
user_477,u477s0,2025-01-22 13:09:03,step2,IOS
user_195,u195s1,2025-01-22 13:09:32,Step1,Android
user_195,u195s1,2025-01-22 13:11:55,step2,IOS
user_330,u330s0,2025-01-22 13:12:06,checkout,Android
user_330,u330s0,2025-01-22 13:13:14,exit,Android
user_477,u477s0,2025-01-22 13:14:03,Help2,IOS
user_195,u195s1,2025-01-22 13:14:22,help2,Android
user_195,u195s1,2025-01-22 13:17:53,exit,IOS
user_477,u477s0,2025-01-22 13:18:34,step2,Web
user_312,u312s1,2025-01-22 13:23:26,start,Web
user_477,u477s0,2025-01-22 13:24:12,help2,IOS
user_312,u312s1,2025-01-22 13:27:58,question,Android
user_753,u753s1,2025-01-22 13:30:33,start,IOS
user_477,u477s0,2025-01-22 13:32:01,step2,IOS
user_477,u477s0,2025-01-22 13:33:10,help2,Web
user_753,u753s1,2025-01-22 13:33:59,question,Android
user_477,u477s0,2025-01-22 13:35:47,exit,IOS
user_312,u312s1,2025-01-22 13:36:40,start,IOS
user_312,u312s1,2025-01-22 13:39:25,info,Android
user_753,u753s1,2025-01-22 13:39:55,exit,Android
user_312,u312s1,2025-01-22 13:48:22,start,Web
user_312,u312s1,2025-01-22 13:57:05,step1,IOS
user_312,u312s1,2025-01-22 14:02:13,help1,IOS
user_312,u312s1,2025-01-22 14:09:28,step1,IOS
user_779,u779s2,2025-01-22 14:14:29,start,Android
user_779,u779s2,2025-01-22 14:16:54,info,Web
user_312,u312s1,2025-01-22 14:17:33,step2,IOS
user_779,u779s2,2025-01-22 14:21:14,exit,IOS
user_951,u951s0,2025-01-22 14:21:31,start,IOS
user_312,u312s1,2025-01-22 14:22:47,checkout,IOS
user_951,u951s0,2025-01-22 14:25:12,info,Android
user_312,u312s1,2025-01-22 14:32:09,error,IOS
user_951,u951s0,2025-01-22 14:33:16,start,Android
user_312,u312s1,2025-01-22 14:33:20,exit,IOS
user_951,u951s0,2025-01-22 14:42:46,question,Web
user_951,u951s0,2025-01-22 14:46:56,exit,IOS
user_475,u475s0,2025-01-22 15:02:58,start,IOS
user_475,u475s0,2025-01-22 15:05:26,step1,Android
user_475,u475s0,2025-01-22 15:06:02,start,Android
user_108,u108s0,2025-01-22 15:15:38,start,IOS
user_475,u475s0,2025-01-22 15:15:57,step1,IOS
user_475,u475s0,2025-01-22 15:18:30,help1,IOS
user_475,u475s0,2025-01-22 15:20:54,step1,IOS
user_108,u108s0,2025-01-22 15:24:40,question,IOS
user_475,u475s0,2025-01-22 15:25:49,help1,Android
user_475,u475s0,2025-01-22 15:31:35,step1,Android
user_475,u475s0,2025-01-22 15:32:07,step2,Android
user_475,u475s0,2025-01-22 15:32:33,help2,IOS
user_743,u743s2,2025-01-22 15:32:48,start,Android
user_108,u108s0,2025-01-22 15:33:27,exit,IOS
user_475,u475s0,2025-01-22 15:37:20,step2,Web
user_475,u475s0,2025-01-22 15:38:07,help2,Android
user_743,u743s2,2025-01-22 15:39:30,step1,IOS
user_475,u475s0,2025-01-22 15:42:33,exit,IOS
user_743,u743s2,2025-01-22 15:44:33,start,Android
user_743,u743s2,2025-01-22 15:51:32,step1,IOS
user_743,u743s2,2025-01-22 15:57:12,step2,Android
user_743,u743s2,2025-01-22 16:00:52,help2,Android
user_743,u743s2,2025-01-22 16:02:59,step2,IOS
user_743,u743s2,2025-01-22 16:11:40,help2,IOS
user_743,u743s2,2025-01-22 16:13:04,step2,Android
user_743,u743s2,2025-01-22 16:17:05,step1,IOS
user_598,u598s0,2025-01-22 16:18:40,start,IOS
user_743,u743s2,2025-01-22 16:21:17,start,IOS
user_598,u598s0,2025-01-22 16:22:01,exit,Android
user_743,u743s2,2025-01-22 16:28:13,step1,IOS
user_743,u743s2,2025-01-22 16:33:05,step2,IOS
user_406,u406s0,2025-01-22 16:40:27,start,IOS
user_743,u743s2,2025-01-22 16:43:02,help2,Android
user_406,u406s0,2025-01-22 16:47:46,exit,Android
user_645,u645s0,2025-01-22 16:52:44,start,Android
user_743,u743s2,2025-01-22 16:52:45,step2,IOS
user_645,u645s0,2025-01-22 16:57:20,exit,Web
user_743,u743s2,2025-01-22 17:01:19,help2,IOS
user_743,u743s2,2025-01-22 17:03:34,exit,Web
user_816,u816s2,2025-01-22 17:40:28,Start,Android
user_816,u816s2,2025-01-22 17:49:45,info,IOS
user_816,u816s2,2025-01-22 17:56:51,start,IOS
user_816,u816s2,2025-01-22 17:59:00,info,IOS
user_816,u816s2,2025-01-22 18:06:12,start,Web
user_610,u610s0,2025-01-22 18:06:37,start,Android
user_816,u816s2,2025-01-22 18:07:06,exit,Android
user_632,u632s1,2025-01-22 18:10:32,start,Web
user_632,u632s1,2025-01-22 18:11:10,info,IOS
user_610,u610s0,2025-01-22 18:15:21,info,IOS
user_632,u632s1,2025-01-22 18:17:10,exit,Web
user_610,u610s0,2025-01-22 18:22:49,start,Android
user_610,u610s0,2025-01-22 18:30:38,exit,IOS
user_123,u123s1,2025-01-22 19:23:29,start,IOS
user_123,u123s1,2025-01-22 19:24:22,exit,IOS
user_837,u837s0,2025-01-22 19:26:18,start,Web
user_837,u837s0,2025-01-22 19:28:18,info,Android
user_837,u837s0,2025-01-22 19:36:07,start,IOS
user_837,u837s0,2025-01-22 19:37:24,exit,Android
user_407,u407s0,2025-01-22 20:14:11,start,Android
user_407,u407s0,2025-01-22 20:16:07,info,Android
user_407,u407s0,2025-01-22 20:24:43,start,Web
user_407,u407s0,2025-01-22 20:33:20,info,Android
user_537,u537s0,2025-01-22 20:37:12,start,IOS
user_537,u537s0,2025-01-22 20:37:59,exit,IOS
user_407,u407s0,2025-01-22 20:38:23,start,Android
user_407,u407s0,2025-01-22 20:44:35,step1,IOS
user_407,u407s0,2025-01-22 20:50:40,step2,Web
user_407,u407s0,2025-01-22 20:59:48,,IOS
user_407,u407s0,2025-01-22 21:05:51,exit,Web
user_890,u890s0,2025-01-22 21:24:21,start,Android
user_931,u931s0,2025-01-22 21:26:10,start,IOS
user_890,u890s0,2025-01-22 21:34:12,exit,IOS
user_931,u931s0,2025-01-22 21:34:15,exit,Web
user_587,u587s0,2025-01-22 21:53:10,start,Android
user_587,u587s0,2025-01-22 21:56:58,step1,IOS
user_587,u587s0,2025-01-22 21:58:13,exit,Web
user_528,u528s0,2025-01-22 22:52:28,start,Web
user_528,u528s0,2025-01-22 23:01:46,exit,IOS
user_775,u775s0,2025-01-23 00:05:39,start,IOS
user_775,u775s0,2025-01-23 00:10:41,step1,IOS
user_553,u553s0,2025-01-23 00:10:51,start,IOS
user_553,u553s0,2025-01-23 00:17:36,step1,Web
user_553,u553s0,2025-01-23 00:20:08,step2,IOS
user_775,u775s0,2025-01-23 00:20:27,help1,IOS
user_553,u553s0,2025-01-23 00:23:23,checkout,Android
user_775,u775s0,2025-01-23 00:27:25,step1,Web
user_553,u553s0,2025-01-23 00:31:49,step2,Android
user_553,u553s0,2025-01-23 00:33:43,help2,IOS
user_775,u775s0,2025-01-23 00:34:45,help1,Web
user_664,u664s2,2025-01-23 00:36:33,start,Web
user_553,u553s0,2025-01-23 00:37:45,exit,IOS
user_775,u775s0,2025-01-23 00:38:23,exit,IOS
user_664,u664s2,2025-01-23 00:42:57,info,Android
user_664,u664s2,2025-01-23 00:46:43,start,IOS
user_939,u939s1,2025-01-23 00:50:18,start,Android
user_939,u939s1,2025-01-23 00:53:18,info,IOS
user_664,u664s2,2025-01-23 00:56:37,info,Android
user_939,u939s1,2025-01-23 01:02:11,start,Android
user_664,u664s2,2025-01-23 01:05:28,exit,Android
user_939,u939s1,2025-01-23 01:05:51,step1,IOS
user_939,u939s1,2025-01-23 01:05:57,step2,Android
user_939,u939s1,2025-01-23 01:10:29,checkout,Web
user_939,u939s1,2025-01-23 01:14:54,exit,Android
user_793,u793s0,2025-01-23 02:30:39,start,Android
user_793,u793s0,2025-01-23 02:32:27,step1,Android
user_793,u793s0,2025-01-23 02:34:33,help1,Android
user_793,u793s0,2025-01-23 02:40:46,Exit,Android
user_954,u954s1,2025-01-23 02:57:38,start,Android
user_954,u954s1,2025-01-23 03:03:19,exit,Android
user_839,u839s0,2025-01-23 04:14:05,start,IOS
user_519,u519s1,2025-01-23 04:17:03,start,IOS
user_839,u839s0,2025-01-23 04:21:43,exit,Android
user_519,u519s1,2025-01-23 04:24:01,step1,Android
user_519,u519s1,2025-01-23 04:30:10,start,Web
user_519,u519s1,2025-01-23 04:36:47,info,Android
user_519,u519s1,2025-01-23 04:45:47,start,Android
user_519,u519s1,2025-01-23 04:51:19,info,Android
user_519,u519s1,2025-01-23 04:56:53,exit,Android
user_619,u619s1,2025-01-23 05:01:03,start,IOS
user_619,u619s1,2025-01-23 05:09:26,,IOS
user_619,u619s1,2025-01-23 05:17:04,start,Android
user_619,u619s1,2025-01-23 05:24:17,question,IOS
user_619,u619s1,2025-01-23 05:26:47,,Android
user_552,u552s1,2025-01-23 06:25:59,start,Web
user_245,u245s2,2025-01-23 06:28:15,start,Android
user_245,u245s2,2025-01-23 06:29:08,step1,IOS
user_552,u552s1,2025-01-23 06:33:29,step1,Web
user_552,u552s1,2025-01-23 06:33:34,help1,IOS
user_245,u245s2,2025-01-23 06:36:42,step2,Android
user_552,u552s1,2025-01-23 06:37:58,step1,Web
user_551,u551s0,2025-01-23 06:43:14,start,IOS
user_245,u245s2,2025-01-23 06:43:56,exit,Web
user_552,u552s1,2025-01-23 06:44:19,step2,Web
user_552,u552s1,2025-01-23 06:45:15,help2,Android
user_552,u552s1,2025-01-23 06:45:54,exit,IOS
user_551,u551s0,2025-01-23 06:46:20,info,IOS
user_551,u551s0,2025-01-23 06:52:56,start,Web
user_551,u551s0,2025-01-23 07:00:49,exit,Android
user_173,u173s1,2025-01-23 08:04:41,start,Android
user_173,u173s1,2025-01-23 08:09:20,step1,Web
user_1,u1s0,2025-01-23 08:10:41,start,Web
user_1,u1s0,2025-01-23 08:11:37,info,Web
user_1,u1s0,2025-01-23 08:15:48,start,Web
user_173,u173s1,2025-01-23 08:17:54,step2,IOS
user_1,u1s0,2025-01-23 08:24:15,step1,Android
user_1,u1s0,2025-01-23 08:26:04,Step2,IOS
user_173,u173s1,2025-01-23 08:27:06,Help2,Android
user_1,u1s0,2025-01-23 08:30:05,exit,Android
user_173,u173s1,2025-01-23 08:31:39,step2,IOS
user_173,u173s1,2025-01-23 08:34:08,help2,IOS
user_173,u173s1,2025-01-23 08:42:21,step2,IOS
user_91,u91s1,2025-01-23 08:46:57,start,Android
user_91,u91s1,2025-01-23 08:47:26,exit,IOS
user_173,u173s1,2025-01-23 08:50:22,help2,Android
user_173,u173s1,2025-01-23 08:56:59,exit,Android
user_494,u494s0,2025-01-23 10:04:30,start,Android
user_494,u494s0,2025-01-23 10:07:21,exit,IOS
user_465,u465s0,2025-01-23 10:07:26,start,IOS
user_465,u465s0,2025-01-23 10:15:56,info,IOS
user_465,u465s0,2025-01-23 10:16:45,start,IOS
user_465,u465s0,2025-01-23 10:21:29,info,IOS
user_465,u465s0,2025-01-23 10:22:49,start,IOS
user_465,u465s0,2025-01-23 10:32:44,exit,IOS
user_524,u524s0,2025-01-23 10:34:43,start,IOS
user_524,u524s0,2025-01-23 10:42:43,info,IOS
user_524,u524s0,2025-01-23 10:43:39,start,IOS
user_524,u524s0,2025-01-23 10:52:26,question,IOS
user_524,u524s0,2025-01-23 11:00:24,start,IOS
user_524,u524s0,2025-01-23 11:02:55,info,Web
user_513,u513s0,2025-01-23 11:05:00,start,Web
user_524,u524s0,2025-01-23 11:07:47,start,IOS
user_751,u751s0,2025-01-23 11:09:02,start,IOS
user_751,u751s0,2025-01-23 11:09:46,step1,Web
user_524,u524s0,2025-01-23 11:11:14,exit,Web
user_513,u513s0,2025-01-23 11:12:23,info,Android
user_513,u513s0,2025-01-23 11:15:46,start,IOS
user_751,u751s0,2025-01-23 11:18:46,start,IOS
user_751,u751s0,2025-01-23 11:20:26,step1,IOS
user_751,u751s0,2025-01-23 11:21:48,step2,Android
user_513,u513s0,2025-01-23 11:21:56,info,Android
user_513,u513s0,2025-01-23 11:25:04,start,IOS
user_751,u751s0,2025-01-23 11:25:42,help2,Web
user_513,u513s0,2025-01-23 11:31:10,step1,Android
user_751,u751s0,2025-01-23 11:32:09,exit,IOS
user_513,u513s0,2025-01-23 11:32:27,step2,IOS
user_513,u513s0,2025-01-23 11:35:43,checkout,Android
user_513,u513s0,2025-01-23 11:41:32,error,Android
user_513,u513s0,2025-01-23 11:44:21,exit,Web
user_317,u317s0,2025-01-23 12:07:40,start,Web
user_317,u317s0,2025-01-23 12:17:28,step1,Android
user_317,u317s0,2025-01-23 12:20:58,start,IOS
user_317,u317s0,2025-01-23 12:24:59,info,Android
user_317,u317s0,2025-01-23 12:34:29,start,Android
user_317,u317s0,2025-01-23 12:41:02,info,IOS
user_317,u317s0,2025-01-23 12:44:49,start,IOS
user_317,u317s0,2025-01-23 12:50:19,exit,Android
user_143,u143s1,2025-01-23 13:11:08,start,Web
user_143,u143s1,2025-01-23 13:20:21,exit,Web
user_509,u509s2,2025-01-23 13:36:31,start,Web
user_509,u509s2,2025-01-23 13:37:28,question,IOS
user_509,u509s2,2025-01-23 13:46:28,start,Android
user_509,u509s2,2025-01-23 13:46:52,exit,Android
user_870,u870s0,2025-01-23 13:51:25,start,IOS
user_870,u870s0,2025-01-23 13:56:38,step1,IOS
user_870,u870s0,2025-01-23 14:06:07,help1,Android
user_870,u870s0,2025-01-23 14:08:35,step1,Android
user_302,u302s3,2025-01-23 14:15:19,Start,IOS
user_870,u870s0,2025-01-23 14:17:33,step2,Web
user_870,u870s0,2025-01-23 14:22:13,checkout,Android
user_870,u870s0,2025-01-23 14:23:40,exit,IOS
user_302,u302s3,2025-01-23 14:24:30,info,Android
user_302,u302s3,2025-01-23 14:24:54,start,Android
user_302,u302s3,2025-01-23 14:34:10,info,IOS
user_302,u302s3,2025-01-23 14:38:14,start,IOS
user_302,u302s3,2025-01-23 14:39:22,info,IOS
user_408,u408s0,2025-01-23 14:41:19,start,Android
user_302,u302s3,2025-01-23 14:45:16,start,IOS
user_302,u302s3,2025-01-23 14:45:53,info,Android
user_302,u302s3,2025-01-23 14:48:47,exit,Android
user_408,u408s0,2025-01-23 14:50:47,info,Android
user_408,u408s0,2025-01-23 14:53:57,start,IOS
user_408,u408s0,2025-01-23 15:02:49,info,IOS
user_408,u408s0,2025-01-23 15:12:23,exit,Web
user_931,u931s1,2025-01-23 16:07:51,start,Android
user_931,u931s1,2025-01-23 16:17:22,step1,IOS
user_931,u931s1,2025-01-23 16:21:13,step2,IOS
user_931,u931s1,2025-01-23 16:30:03,Checkout,IOS
user_931,u931s1,2025-01-23 16:35:22,step2,IOS
user_931,u931s1,2025-01-23 16:42:37,help2,IOS
user_931,u931s1,2025-01-23 16:46:54,step2,Android
user_931,u931s1,2025-01-23 16:51:20,help2,IOS
user_931,u931s1,2025-01-23 17:00:11,step2,Android
user_931,u931s1,2025-01-23 17:09:20,checkout,Web
user_931,u931s1,2025-01-23 17:11:13,step2,IOS
user_931,u931s1,2025-01-23 17:14:47,help2,Android
user_931,u931s1,2025-01-23 17:15:18,step2,Android
user_962,u962s0,2025-01-23 17:17:52,start,IOS
user_962,u962s0,2025-01-23 17:20:31,step1,Web
user_931,u931s1,2025-01-23 17:20:57,help2,IOS
user_931,u931s1,2025-01-23 17:24:58,step2,IOS
user_962,u962s0,2025-01-23 17:26:48,step2,Android
user_962,u962s0,2025-01-23 17:28:08,exit,Android
user_931,u931s1,2025-01-23 17:34:39,help2,IOS
user_931,u931s1,2025-01-23 17:42:08,step2,Web
user_931,u931s1,2025-01-23 17:49:00,help2,IOS
user_931,u931s1,2025-01-23 17:54:39,exit,IOS
user_412,u412s0,2025-01-23 18:43:00,start,IOS
user_412,u412s0,2025-01-23 18:51:29,exit,Android
user_176,u176s0,2025-01-23 19:09:33,start,Web
user_176,u176s0,2025-01-23 19:13:38,question,Android
user_176,u176s0,2025-01-23 19:21:58,start,IOS
user_176,u176s0,2025-01-23 19:23:23,question,IOS
user_176,u176s0,2025-01-23 19:31:44,start,Android
user_176,u176s0,2025-01-23 19:36:37,exit,IOS
user_204,u204s0,2025-01-23 19:46:59,start,Android
user_204,u204s0,2025-01-23 19:53:13,exit,IOS
user_743,u743s3,2025-01-23 20:04:11,start,IOS
user_743,u743s3,2025-01-23 20:10:05,step1,Web
user_113,u113s0,2025-01-23 20:12:26,start,Android
user_113,u113s0,2025-01-23 20:12:50,step1,IOS
user_172,u172s1,2025-01-23 20:13:24,start,IOS
user_172,u172s1,2025-01-23 20:15:33,step1,Android
user_743,u743s3,2025-01-23 20:15:58,exit,Android
user_113,u113s0,2025-01-23 20:20:21,step2,Android
user_172,u172s1,2025-01-23 20:21:39,help1,IOS
user_172,u172s1,2025-01-23 20:27:43,step1,Android
user_113,u113s0,2025-01-23 20:28:46,step1,Android
user_113,u113s0,2025-01-23 20:29:34,step2,Web
user_172,u172s1,2025-01-23 20:36:43,start,IOS
user_113,u113s0,2025-01-23 20:37:51,help2,IOS
user_172,u172s1,2025-01-23 20:38:11,step1,Android
user_172,u172s1,2025-01-23 20:41:55,help1,Android
user_113,u113s0,2025-01-23 20:43:19,step2,Android
user_172,u172s1,2025-01-23 20:45:43,step1,Android
user_113,u113s0,2025-01-23 20:48:10,checkout,Android
user_172,u172s1,2025-01-23 20:50:55,step2,Web
user_113,u113s0,2025-01-23 20:52:51,error,Android
user_758,u758s1,2025-01-23 20:53:47,start,Android
user_758,u758s1,2025-01-23 20:55:14,info,IOS
user_172,u172s1,2025-01-23 20:58:42,checkout,IOS
user_758,u758s1,2025-01-23 20:59:17,start,Web
user_758,u758s1,2025-01-23 21:00:05,exit,IOS
user_113,u113s0,2025-01-23 21:01:38,exit,IOS
user_172,u172s1,2025-01-23 21:03:50,exit,Android
user_277,u277s0,2025-01-23 21:47:18,start,IOS
