userId,sessionId,eventTime,pageName,prevPage,sessionSuccess
user_471,u471s0,2025-01-13 15:44:17,start,info,False
user_471,u471s0,2025-01-13 15:44:43,info,start,False
user_471,u471s0,2025-01-13 15:49:43,start,info,False
user_471,u471s0,2025-01-13 15:58:33,exit,start,False
user_472,u472s0,2025-01-21 16:13:19,start,entry,False
user_472,u472s0,2025-01-21 16:19:38,question,start,False
user_472,u472s0,2025-01-21 16:28:41,start,question,False
user_472,u472s0,2025-01-21 16:35:14,exit,start,False
user_472,u472s1,2025-01-28 18:37:20,start,entry,False
user_472,u472s1,2025-01-28 18:38:05,info,start,False
user_472,u472s1,2025-01-28 18:38:31,start,info,False
user_472,u472s1,2025-01-28 18:39:06,exit,start,False
user_472,u472s2,2025-02-01 01:07:37,start,entry,False
user_472,u472s2,2025-02-01 01:09:08,info,start,False
user_472,u472s2,2025-02-01 01:11:36,start,info,False
user_472,u472s2,2025-02-01 01:17:29,step1,start,False
user_472,u472s2,2025-02-01 01:20:27,step2,step1,False
user_472,u472s2,2025-02-01 01:26:36,step1,step2,False
user_472,u472s2,2025-02-01 01:28:03,help1,step1,False
user_472,u472s2,2025-02-01 01:32:34,step1,help1,False
user_472,u472s2,2025-02-01 01:32:45,step2,step1,False
user_472,u472s2,2025-02-01 01:33:40,help2,step2,False
user_472,u472s2,2025-02-01 01:35:10,exit,help2,False
user_473,u473s0,2025-01-27 10:59:45,start,entry,False
user_473,u473s0,2025-01-27 11:08:26,info,start,False
user_473,u473s0,2025-01-27 11:09:16,start,info,False
user_473,u473s0,2025-01-27 11:16:25,exit,start,False
user_474,u474s0,2025-01-08 14:41:34,start,entry,False
user_474,u474s0,2025-01-08 14:45:29,question,start,False
user_474,u474s0,2025-01-08 14:47:46,start,question,False
user_474,u474s0,2025-01-08 14:56:16,info,start,False
user_474,u474s0,2025-01-08 14:59:15,exit,info,False
user_474,u474s1,2025-01-15 15:34:43,start,entry,False
user_474,u474s1,2025-01-15 15:36:54,step1,start,False
user_474,u474s1,2025-01-15 15:38:41,exit,step1,False
user_474,u474s2,2025-01-27 07:25:51,start,entry,False
user_474,u474s2,2025-01-27 07:34:58,start,start,False
user_474,u474s2,2025-01-27 07:36:13,exit,start,False
user_474,u474s3,2025-02-01 22:06:41,start,entry,False
user_474,u474s3,2025-02-01 22:13:03,exit,start,False
user_475,u475s0,2025-01-22 15:02:58,start,entry,False
user_475,u475s0,2025-01-22 15:05:26,step1,start,False
user_475,u475s0,2025-01-22 15:06:02,start,step1,False
user_475,u475s0,2025-01-22 15:15:57,step1,start,False
user_475,u475s0,2025-01-22 15:18:30,help1,step1,False
user_475,u475s0,2025-01-22 15:20:54,step1,help1,False
user_475,u475s0,2025-01-22 15:25:49,help1,step1,False
user_475,u475s0,2025-01-22 15:31:35,step1,help1,False
user_475,u475s0,2025-01-22 15:32:07,step2,step1,False
user_475,u475s0,2025-01-22 15:32:33,help2,step2,False
user_475,u475s0,2025-01-22 15:37:20,step2,help2,False
user_475,u475s0,2025-01-22 15:38:07,help2,step2,False
user_475,u475s0,2025-01-22 15:42:33,exit,help2,False
user_475,u475s1,2025-01-31 14:52:02,start,entry,False
user_475,u475s1,2025-01-31 15:00:43,info,start,False
user_475,u475s1,2025-01-31 15:08:23,exit,info,False
user_476,u476s0,2025-01-13 18:29:22,start,entry,False
user_476,u476s0,2025-01-13 18:30:38,step1,start,False
user_476,u476s0,2025-01-13 18:30:41,exit,step1,False
user_476,u476s1,2025-01-26 03:46:34,start,entry,False
user_476,u476s1,2025-01-26 03:51:36,step1,start,False
user_476,u476s1,2025-01-26 04:01:04,exit,step1,False
user_476,u476s2,2025-01-31 20:58:14,start,entry,False
user_476,u476s2,2025-01-31 21:03:49,info,start,False
user_476,u476s2,2025-01-31 21:08:56,start,info,False
user_476,u476s2,2025-01-31 21:11:00,step1,start,False
user_476,u476s2,2025-01-31 21:19:05,help1,step1,False
user_476,u476s2,2025-01-31 21:25:53,step1,help1,False
user_476,u476s2,2025-01-31 21:30:18,start,step1,False
user_476,u476s2,2025-01-31 21:38:15,info,start,False
user_476,u476s2,2025-01-31 21:42:53,start,info,False
user_476,u476s2,2025-01-31 21:51:31,info,start,False
user_476,u476s2,2025-01-31 21:55:55,start,info,False
user_476,u476s2,2025-01-31 21:57:28,step1,start,False
user_476,u476s2,2025-01-31 22:05:56,help1,step1,False
user_476,u476s2,2025-01-31 22:10:08,step1,help1,False
user_476,u476s2,2025-01-31 22:11:14,step2,step1,False
user_476,u476s2,2025-01-31 22:13:21,checkout,step2,False
user_476,u476s2,2025-01-31 22:17:15,exit,checkout,False
user_476,u476s3,2025-02-04 16:31:07,start,entry,False
user_476,u476s3,2025-02-04 16:37:39,step1,start,False
user_476,u476s3,2025-02-04 16:41:18,step2,step1,False
user_476,u476s3,2025-02-04 16:42:44,help2,step2,False
user_476,u476s3,2025-02-04 16:46:45,step2,help2,False
user_476,u476s3,2025-02-04 16:55:47,checkout,step2,False
user_476,u476s3,2025-02-04 16:58:19,exit,checkout,False
user_476,u476s4,2025-02-07 18:48:21,start,entry,False
user_476,u476s4,2025-02-07 18:54:11,exit,start,False
user_477,u477s0,2025-01-22 12:31:07,start,entry,False
user_477,u477s0,2025-01-22 12:35:20,step1,start,False
user_477,u477s0,2025-01-22 12:49:46,help2,step1,False
user_477,u477s0,2025-01-22 12:55:19,step2,help2,False
user_477,u477s0,2025-01-22 13:02:08,step1,step2,False
user_477,u477s0,2025-01-22 13:02:30,step2,step1,False
user_477,u477s0,2025-01-22 13:05:45,help2,step2,False
user_477,u477s0,2025-01-22 13:09:03,step2,help2,False
user_477,u477s0,2025-01-22 13:14:03,help2,step2,False
user_477,u477s0,2025-01-22 13:18:34,step2,help2,False
user_477,u477s0,2025-01-22 13:24:12,help2,step2,False
user_477,u477s0,2025-01-22 13:32:01,step2,help2,False
user_477,u477s0,2025-01-22 13:33:10,help2,step2,False
user_477,u477s0,2025-01-22 13:35:47,exit,help2,False
user_477,u477s1,2025-02-01 21:44:31,start,entry,False
user_477,u477s1,2025-02-01 21:52:03,exit,start,False
user_478,u478s0,2025-01-19 20:03:05,start,entry,False
user_478,u478s0,2025-01-19 20:03:45,step1,start,False
user_478,u478s0,2025-01-19 20:05:00,step2,step1,False
user_478,u478s0,2025-01-19 20:11:46,help2,step2,False
user_478,u478s0,2025-01-19 20:14:37,step2,help2,False
user_478,u478s0,2025-01-19 20:15:46,exit,step2,False
user_47,u47s0,2025-01-09 18:55:15,start,entry,False
user_47,u47s0,2025-01-09 19:02:39,question,start,False
user_47,u47s0,2025-01-09 19:07:55,start,question,False
user_47,u47s0,2025-01-09 19:15:23,info,start,False
user_47,u47s0,2025-01-09 19:18:08,start,info,False
user_47,u47s0,2025-01-09 19:26:46,question,start,False
user_47,u47s0,2025-01-09 19:30:12,start,question,False
user_47,u47s0,2025-01-09 19:31:35,step1,start,False
user_47,u47s0,2025-01-09 19:33:06,step2,step1,False
user_47,u47s0,2025-01-09 19:34:58,help2,step2,False
user_47,u47s0,2025-01-09 19:38:18,step2,help2,False
user_47,u47s0,2025-01-09 19:40:18,exit,step2,False
user_481,u481s0,2025-01-15 01:24:52,start,entry,False
user_481,u481s0,2025-01-15 01:26:01,exit,start,False
user_484,u484s0,2025-01-01 10:22:20,start,entry,False
user_484,u484s0,2025-01-01 10:30:48,step1,start,False
user_484,u484s0,2025-01-01 10:37:41,help1,step1,False
user_484,u484s0,2025-01-01 10:38:03,step1,help1,False
user_484,u484s0,2025-01-01 10:41:57,start,step1,False
user_484,u484s0,2025-01-01 10:46:47,info,start,False
user_484,u484s0,2025-01-01 10:55:56,exit,info,False
user_486,u486s0,2025-01-17 17:43:35,start,entry,False
user_486,u486s0,2025-01-17 17:48:46,info,start,False
user_486,u486s0,2025-01-17 17:56:37,start,info,False
user_486,u486s0,2025-01-17 18:03:31,question,start,False
user_486,u486s0,2025-01-17 18:08:54,start,question,False
user_486,u486s0,2025-01-17 18:10:22,exit,start,False
user_487,u487s0,2025-01-25 20:03:38,start,entry,False
user_487,u487s0,2025-01-25 20:12:07,info,start,False
user_487,u487s0,2025-01-25 20:18:56,start,info,False
user_487,u487s0,2025-01-25 20:22:57,step1,start,False
user_487,u487s0,2025-01-25 20:27:27,step2,step1,False
user_487,u487s0,2025-01-25 20:36:01,checkout,step2,False
user_487,u487s0,2025-01-25 20:40:56,exit,checkout,False
user_487,u487s1,2025-01-27 09:48:19,start,entry,False
user_487,u487s1,2025-01-27 09:57:36,info,start,False
user_487,u487s1,2025-01-27 09:58:20,exit,info,False
user_487,u487s2,2025-01-29 01:24:24,start,entry,False
user_487,u487s2,2025-01-29 01:34:17,step1,start,False
user_487,u487s2,2025-01-29 01:39:03,step2,step1,False
user_487,u487s2,2025-01-29 01:48:32,checkout,step2,False
user_487,u487s2,2025-01-29 01:54:13,exit,checkout,False
user_488,u488s0,2025-01-24 17:55:24,start,entry,False
user_488,u488s0,2025-01-24 17:55:31,info,start,False
user_488,u488s0,2025-01-24 17:57:51,start,info,False
user_488,u488s0,2025-01-24 18:05:31,info,start,False
user_488,u488s0,2025-01-24 18:11:55,start,info,False
user_488,u488s0,2025-01-24 18:14:04,info,start,False
user_488,u488s0,2025-01-24 18:19:10,start,info,False
user_488,u488s0,2025-01-24 18:25:16,info,start,False
user_488,u488s0,2025-01-24 18:27:31,start,info,False
user_488,u488s0,2025-01-24 18:30:11,exit,start,False
user_48,u48s0,2025-01-19 22:58:28,start,entry,False
user_48,u48s0,2025-01-19 23:00:47,exit,start,False
user_48,u48s1,2025-02-01 16:23:23,start,entry,False
user_48,u48s1,2025-02-01 16:27:01,exit,start,False
user_48,u48s2,2025-02-03 19:13:32,start,entry,False
user_48,u48s2,2025-02-03 19:21:20,step1,start,False
user_48,u48s2,2025-02-03 19:30:52,help1,step1,False
user_48,u48s2,2025-02-03 19:39:21,step1,help1,False
user_48,u48s2,2025-02-03 19:44:24,step2,step1,False
user_48,u48s2,2025-02-03 19:49:59,help2,step2,False
user_48,u48s2,2025-02-03 19:55:08,exit,help2,False
user_48,u48s3,2025-02-04 22:25:52,start,entry,False
user_48,u48s3,2025-02-04 22:35:28,step1,start,False
user_48,u48s3,2025-02-04 22:43:12,step2,step1,False
user_48,u48s3,2025-02-04 22:52:02,help2,step2,False
user_48,u48s3,2025-02-04 22:59:17,step2,help2,False
user_48,u48s3,2025-02-04 23:04:18,help2,step2,False
user_48,u48s3,2025-02-04 23:08:09,step2,help2,False
user_48,u48s3,2025-02-04 23:17:02,exit,step2,False
user_490,u490s0,2025-01-31 04:48:41,start,entry,False
user_490,u490s0,2025-01-31 04:55:00,exit,start,False
user_491,u491s0,2025-01-07 13:04:35,start,entry,False
user_491,u491s0,2025-01-07 13:08:40,info,start,False
user_491,u491s0,2025-01-07 13:09:34,exit,info,False
user_491,u491s1,2025-02-01 19:03:13,start,entry,False
user_491,u491s1,2025-02-01 19:10:25,exit,start,False
user_492,u492s0,2025-01-19 21:37:56,start,entry,False
user_492,u492s0,2025-01-19 21:46:37,exit,start,False
user_492,u492s1,2025-01-29 21:54:14,start,entry,False
user_492,u492s1,2025-01-29 22:01:10,exit,start,False
user_492,u492s2,2025-02-02 08:10:07,start,entry,False
user_492,u492s2,2025-02-02 08:12:10,question,start,False
user_492,u492s2,2025-02-02 08:17:51,exit,question,False
user_493,u493s0,2025-01-28 01:44:36,start,entry,False
user_493,u493s0,2025-01-28 01:54:14,exit,start,False
user_493,u493s1,2025-01-30 02:42:56,start,entry,False
user_493,u493s1,2025-01-30 02:48:40,info,start,False
user_493,u493s1,2025-01-30 02:53:43,start,info,False
user_493,u493s1,2025-01-30 03:00:35,exit,start,False
user_493,u493s2,2025-01-31 12:25:48,start,entry,False
user_493,u493s2,2025-01-31 12:35:14,step1,start,False
user_493,u493s2,2025-01-31 12:45:08,start,step1,False
user_493,u493s2,2025-01-31 12:53:23,exit,start,False
user_493,u493s3,2025-02-06 02:42:26,start,entry,False
user_493,u493s3,2025-02-06 02:49:45,exit,start,False
user_494,u494s0,2025-01-23 10:04:30,start,entry,False
user_494,u494s0,2025-01-23 10:07:21,exit,start,False
user_494,u494s1,2025-01-24 00:26:00,start,entry,False
user_494,u494s1,2025-01-24 00:33:29,step1,start,False
user_494,u494s1,2025-01-24 00:34:32,step2,step1,False
user_494,u494s1,2025-01-24 00:37:52,help2,step2,False
user_494,u494s1,2025-01-24 00:44:29,step2,help2,False
user_494,u494s1,2025-01-24 00:49:49,help2,step2,False
user_494,u494s1,2025-01-24 00:56:03,step2,help2,False
user_494,u494s1,2025-01-24 01:01:16,exit,step2,False
user_494,u494s2,2025-01-25 10:22:21,start,entry,False
user_494,u494s2,2025-01-25 10:29:04,step1,start,False
user_494,u494s2,2025-01-25 10:35:26,step2,step1,False
user_494,u494s2,2025-01-25 10:39:10,help2,step2,False
user_494,u494s2,2025-01-25 10:40:25,step2,help2,False
user_494,u494s2,2025-01-25 10:57:05,exit,step2,False
user_494,u494s3,2025-01-27 13:18:33,start,entry,False
user_494,u494s3,2025-01-27 13:27:10,step1,start,False
user_494,u494s3,2025-01-27 13:31:25,step2,step1,False
user_494,u494s3,2025-01-27 13:38:07,help2,step2,False
user_495,u495s0,2025-01-25 12:40:17,question,entry,False
user_495,u495s0,2025-01-25 12:45:03,start,question,False
user_495,u495s0,2025-01-25 12:52:59,question,start,False
user_495,u495s0,2025-01-25 12:59:53,start,question,False
user_495,u495s0,2025-01-25 13:08:35,exit,start,False
user_495,u495s1,2025-01-31 02:30:31,start,entry,False
user_495,u495s1,2025-01-31 02:33:42,info,start,False
user_495,u495s1,2025-01-31 02:39:05,start,info,False
user_495,u495s1,2025-01-31 02:39:17,info,start,False
user_495,u495s1,2025-01-31 02:40:23,start,info,False
user_495,u495s1,2025-01-31 02:47:41,question,start,False
user_495,u495s1,2025-01-31 02:52:55,exit,question,False
user_495,u495s2,2025-02-04 20:16:20,start,entry,False
user_495,u495s2,2025-02-04 20:17:18,exit,start,False
user_496,u496s0,2025-01-29 19:10:15,start,entry,False
user_496,u496s0,2025-01-29 19:16:14,exit,start,False
user_497,u497s0,2025-01-19 19:37:02,start,entry,False
user_497,u497s0,2025-01-19 19:42:00,step1,start,False
user_497,u497s0,2025-01-19 19:46:14,exit,step1,False
user_497,u497s1,2025-01-28 19:05:57,start,entry,False
user_497,u497s1,2025-01-28 19:08:26,step1,start,False
user_497,u497s1,2025-01-28 19:13:30,step2,step1,False
user_497,u497s1,2025-01-28 19:18:00,checkout,step2,False
user_497,u497s1,2025-01-28 19:24:14,exit,checkout,False
user_498,u498s0,2025-01-02 21:48:46,start,entry,False
user_498,u498s0,2025-01-02 21:49:19,step1,start,False
user_498,u498s0,2025-01-02 21:53:14,help1,step1,False
user_498,u498s0,2025-01-02 22:02:44,step1,help1,False
user_498,u498s1,2025-01-04 19:24:05,start,entry,False
user_498,u498s1,2025-01-04 19:26:11,exit,start,False
user_498,u498s2,2025-01-29 08:33:15,start,entry,False
user_498,u498s2,2025-01-29 08:34:23,question,start,False
user_498,u498s2,2025-01-29 08:44:02,exit,question,False
user_500,u500s0,2025-01-16 17:20:25,start,entry,False
user_500,u500s0,2025-01-16 17:26:47,info,start,False
user_500,u500s0,2025-01-16 17:27:13,start,info,False
user_500,u500s0,2025-01-16 17:29:16,info,start,False
user_500,u500s0,2025-01-16 17:38:36,start,info,False
user_500,u500s0,2025-01-16 17:43:19,info,start,False
user_500,u500s0,2025-01-16 17:47:37,start,info,False
user_500,u500s0,2025-01-16 17:52:57,info,start,False
user_500,u500s0,2025-01-16 17:58:10,start,info,False
user_500,u500s0,2025-01-16 18:02:40,info,start,False
user_500,u500s0,2025-01-16 18:07:42,start,info,False
user_500,u500s0,2025-01-16 18:09:14,exit,start,False
user_500,u500s1,2025-01-30 07:51:00,start,entry,False
user_500,u500s1,2025-01-30 07:53:11,info,start,False
user_500,u500s1,2025-01-30 08:00:29,exit,info,False
user_501,u501s0,2025-01-03 05:43:21,start,entry,False
user_501,u501s0,2025-01-03 05:46:03,question,start,False
user_501,u501s0,2025-01-03 05:50:57,start,question,False
user_501,u501s0,2025-01-03 05:55:15,question,start,False
user_501,u501s0,2025-01-03 05:58:09,start,question,False
user_501,u501s0,2025-01-03 06:02:31,info,start,False
user_501,u501s0,2025-01-03 06:06:31,start,info,False
user_501,u501s0,2025-01-03 06:15:48,step1,start,False
user_501,u501s0,2025-01-03 06:16:38,exit,step1,False
user_501,u501s1,2025-02-01 07:06:55,start,entry,False
user_501,u501s1,2025-02-01 07:08:14,exit,start,False
user_503,u503s0,2025-01-12 05:13:13,start,entry,False
user_503,u503s0,2025-01-12 05:14:02,question,start,False
user_503,u503s0,2025-01-12 05:19:51,start,question,False
user_503,u503s0,2025-01-12 05:23:02,step1,start,False
user_503,u503s0,2025-01-12 05:30:16,help1,step1,False
user_503,u503s0,2025-01-12 05:36:07,step1,help1,False
user_503,u503s0,2025-01-12 05:39:39,help1,step1,False
user_503,u503s0,2025-01-12 05:42:01,step1,help1,False
user_503,u503s0,2025-01-12 05:51:46,help1,step1,False
user_503,u503s0,2025-01-12 06:01:36,step1,help1,False
user_503,u503s0,2025-01-12 06:05:51,exit,step1,False
user_503,u503s1,2025-01-27 16:56:11,start,entry,False
user_503,u503s1,2025-01-27 16:57:07,step1,start,False
user_503,u503s1,2025-01-27 17:04:23,step2,step1,False
user_503,u503s1,2025-01-27 17:11:10,checkout,step2,False
user_503,u503s1,2025-01-27 17:19:12,error,checkout,False
user_503,u503s1,2025-01-27 17:23:10,exit,error,False
user_503,u503s2,2025-02-02 12:59:34,start,entry,False
user_503,u503s2,2025-02-02 12:59:54,info,start,False
user_503,u503s2,2025-02-02 13:05:30,exit,info,False
user_504,u504s0,2025-01-18 20:15:35,start,entry,False
user_504,u504s0,2025-01-18 20:25:31,info,start,False
user_504,u504s0,2025-01-18 20:28:09,start,info,False
user_504,u504s0,2025-01-18 20:33:23,info,start,False
user_504,u504s0,2025-01-18 20:40:45,start,info,False
user_504,u504s0,2025-01-18 20:44:13,exit,start,False
user_504,u504s1,2025-01-27 12:09:39,start,entry,False
user_504,u504s1,2025-01-27 12:14:57,info,start,False
user_504,u504s1,2025-01-27 12:22:43,start,info,False
user_504,u504s1,2025-01-27 12:29:15,exit,start,False
user_505,u505s0,2025-01-25 16:41:23,start,entry,False
user_505,u505s0,2025-01-25 16:41:50,step1,start,False
user_505,u505s0,2025-01-25 16:42:54,step2,step1,False
user_505,u505s0,2025-01-25 16:43:32,help2,step2,False
user_505,u505s0,2025-01-25 16:45:28,step2,help2,False
user_505,u505s0,2025-01-25 16:52:17,help2,step2,False
user_505,u505s0,2025-01-25 16:56:37,step2,help2,False
user_505,u505s0,2025-01-25 16:58:42,help2,step2,False
user_505,u505s0,2025-01-25 17:00:18,exit,help2,False
user_505,u505s1,2025-02-01 07:23:11,start,entry,False
user_505,u505s1,2025-02-01 07:27:02,question,start,False
user_505,u505s1,2025-02-01 07:34:02,exit,question,False
user_506,u506s0,2025-01-18 18:36:55,start,entry,False
user_506,u506s0,2025-01-18 18:41:27,exit,start,False
user_507,u507s0,2025-01-16 23:36:11,start,entry,False
user_507,u507s0,2025-01-16 23:44:35,info,start,False
user_507,u507s0,2025-01-16 23:47:56,exit,info,False
user_507,u507s1,2025-01-31 18:40:23,start,entry,False
user_507,u507s1,2025-01-31 18:41:54,info,start,False
user_507,u507s1,2025-01-31 18:43:33,exit,info,False
user_508,u508s0,2025-01-16 14:29:59,start,entry,False
user_508,u508s0,2025-01-16 14:32:58,exit,start,False
user_508,u508s1,2025-01-30 04:24:10,start,entry,False
user_508,u508s1,2025-01-30 04:25:29,info,start,False
user_508,u508s1,2025-01-30 04:28:57,start,info,False
user_508,u508s1,2025-01-30 04:35:17,info,start,False
user_508,u508s1,2025-01-30 04:39:41,exit,info,False
user_509,u509s0,2025-01-20 10:34:02,start,entry,True
user_509,u509s0,2025-01-20 10:36:24,step1,start,True
user_509,u509s0,2025-01-20 10:45:42,step2,step1,True
user_509,u509s0,2025-01-20 10:48:13,help2,step2,True
user_509,u509s0,2025-01-20 10:56:59,step2,help2,True
user_509,u509s0,2025-01-20 11:06:29,checkout,step2,True
user_509,u509s0,2025-01-20 11:11:57,success,checkout,True
user_509,u509s1,2025-01-22 11:49:52,start,entry,False
user_509,u509s1,2025-01-22 11:55:21,step1,start,False
user_509,u509s1,2025-01-22 12:01:49,step2,step1,False
user_509,u509s1,2025-01-22 12:01:58,checkout,step2,False
user_509,u509s1,2025-01-22 12:05:54,step2,checkout,False
user_509,u509s1,2025-01-22 12:12:20,help2,step2,False
user_509,u509s1,2025-01-22 12:16:49,exit,help2,False
user_509,u509s2,2025-01-23 13:36:31,start,entry,False
user_509,u509s2,2025-01-23 13:37:28,question,start,False
user_509,u509s2,2025-01-23 13:46:28,start,question,False
user_509,u509s2,2025-01-23 13:46:52,exit,start,False
user_50,u50s0,2025-01-17 00:31:53,start,entry,False
user_50,u50s0,2025-01-17 00:40:05,exit,start,False
user_50,u50s1,2025-01-30 01:33:58,start,entry,False
user_50,u50s1,2025-01-30 01:40:52,info,start,False
user_50,u50s1,2025-01-30 01:41:52,start,info,False
user_50,u50s1,2025-01-30 01:51:19,info,start,False
user_50,u50s1,2025-01-30 02:00:07,start,info,False
user_50,u50s1,2025-01-30 02:03:02,exit,start,False
user_50,u50s2,2025-02-02 03:51:55,start,entry,False
user_50,u50s2,2025-02-02 03:52:35,exit,start,False
user_510,u510s0,2025-01-30 01:12:42,start,entry,False
user_510,u510s0,2025-01-30 01:16:27,info,start,False
user_510,u510s0,2025-01-30 01:17:17,exit,info,False
user_511,u511s0,2025-01-10 13:37:18,start,entry,False
user_511,u511s0,2025-01-10 13:40:54,exit,start,False
user_511,u511s1,2025-01-24 15:34:25,start,entry,False
user_511,u511s1,2025-01-24 15:42:42,step1,start,False
user_511,u511s1,2025-01-24 15:44:18,start,step1,False
user_511,u511s1,2025-01-24 15:49:07,exit,start,False
user_513,u513s0,2025-01-23 11:05:00,start,entry,False
user_513,u513s0,2025-01-23 11:12:23,info,start,False
user_513,u513s0,2025-01-23 11:15:46,start,info,False
user_513,u513s0,2025-01-23 11:21:56,info,start,False
user_513,u513s0,2025-01-23 11:25:04,start,info,False
user_513,u513s0,2025-01-23 11:31:10,step1,start,False
user_513,u513s0,2025-01-23 11:32:27,step2,step1,False
user_513,u513s0,2025-01-23 11:35:43,checkout,step2,False
user_513,u513s0,2025-01-23 11:41:32,error,checkout,False
user_513,u513s0,2025-01-23 11:44:21,exit,error,False
user_513,u513s1,2025-01-31 07:29:10,start,entry,False
user_513,u513s1,2025-01-31 07:33:46,info,start,False
user_513,u513s1,2025-01-31 07:33:48,start,info,False
user_513,u513s1,2025-01-31 07:42:34,step1,start,False
user_513,u513s1,2025-01-31 07:43:48,help1,step1,False
user_513,u513s1,2025-01-31 07:49:57,step1,help1,False
user_513,u513s1,2025-01-31 07:58:19,exit,step1,False
user_513,u513s2,2025-02-02 23:44:39,start,entry,False
user_513,u513s2,2025-02-02 23:54:35,exit,start,False
user_514,u514s0,2025-01-04 17:45:23,start,entry,False
user_514,u514s0,2025-01-04 17:46:57,info,start,False
user_514,u514s0,2025-01-04 17:54:52,exit,info,False
user_514,u514s1,2025-01-05 11:20:59,start,entry,False
user_514,u514s1,2025-01-05 11:23:32,exit,start,False
user_514,u514s2,2025-02-04 17:47:40,start,entry,False
user_514,u514s2,2025-02-04 17:53:02,question,start,False
user_514,u514s2,2025-02-04 18:02:15,start,question,False
user_514,u514s2,2025-02-04 18:11:59,step1,start,False
user_514,u514s2,2025-02-04 18:14:48,step2,step1,False
user_514,u514s2,2025-02-04 18:20:37,help2,step2,False
user_514,u514s2,2025-02-04 18:22:56,step2,help2,False
user_514,u514s2,2025-02-04 18:25:18,exit,step2,False
user_515,u515s0,2025-01-30 17:36:17,start,entry,False
user_515,u515s0,2025-01-30 17:41:02,info,start,False
user_515,u515s0,2025-01-30 17:45:01,exit,info,False
user_516,u516s0,2025-01-21 16:50:19,start,entry,False
user_516,u516s0,2025-01-21 16:58:01,step1,start,False
user_516,u516s0,2025-01-21 17:07:15,step2,step1,False
user_516,u516s0,2025-01-21 17:12:23,step1,step2,False
user_516,u516s0,2025-01-21 17:17:19,step2,step1,False
user_516,u516s0,2025-01-21 17:26:20,help2,step2,False
user_516,u516s0,2025-01-21 17:29:09,exit,help2,False
user_519,u519s0,2025-01-18 02:18:13,start,entry,False
user_519,u519s0,2025-01-18 02:18:23,exit,start,False
user_519,u519s1,2025-01-23 04:17:03,start,entry,False
user_519,u519s1,2025-01-23 04:24:01,step1,start,False
user_519,u519s1,2025-01-23 04:30:10,start,step1,False
user_519,u519s1,2025-01-23 04:36:47,info,start,False
user_519,u519s1,2025-01-23 04:45:47,start,info,False
user_519,u519s1,2025-01-23 04:51:19,info,start,False
user_519,u519s1,2025-01-23 04:56:53,exit,info,False
user_51,u51s0,2025-01-24 13:24:18,start,entry,False
user_51,u51s0,2025-01-24 13:32:02,question,start,False
user_51,u51s0,2025-01-24 13:34:19,start,question,False
user_51,u51s0,2025-01-24 13:41:51,info,start,False
user_51,u51s0,2025-01-24 13:45:29,exit,info,False
user_520,u520s0,2025-01-20 00:01:57,start,entry,False
user_520,u520s0,2025-01-20 00:06:16,info,start,False
user_520,u520s0,2025-01-20 00:07:40,start,info,False
user_520,u520s0,2025-01-20 00:17:02,info,start,False
user_520,u520s0,2025-01-20 00:21:14,exit,info,False
user_521,u521s0,2025-01-21 19:31:06,start,entry,False
user_521,u521s0,2025-01-21 19:38:39,info,start,False
user_521,u521s0,2025-01-21 19:41:23,start,info,False
user_521,u521s0,2025-01-21 19:45:57,exit,start,False
user_522,u522s0,2025-01-02 11:36:34,start,entry,False
user_522,u522s0,2025-01-02 11:42:59,step1,start,False
user_522,u522s0,2025-01-02 11:43:15,step2,step1,False
user_522,u522s0,2025-01-02 11:44:12,help2,step2,False
user_522,u522s0,2025-01-02 11:53:01,step2,help2,False
user_522,u522s0,2025-01-02 12:02:34,help2,step2,False
user_522,u522s0,2025-01-02 12:06:51,step2,help2,False
user_522,u522s0,2025-01-02 12:11:19,checkout,step2,False
user_522,u522s0,2025-01-02 12:17:43,exit,checkout,False
user_522,u522s1,2025-01-27 15:00:45,start,entry,False
user_522,u522s1,2025-01-27 15:08:37,info,start,False
user_522,u522s1,2025-01-27 15:08:52,start,info,False
user_522,u522s1,2025-01-27 15:16:31,step2,start,False
user_522,u522s1,2025-01-27 15:18:20,step1,step2,False
user_522,u522s1,2025-01-27 15:23:37,start,step1,False
user_522,u522s1,2025-01-27 15:29:51,exit,start,False
user_523,u523s0,2025-01-04 21:05:14,start,entry,False
user_523,u523s0,2025-01-04 21:09:08,step1,start,False
user_523,u523s0,2025-01-04 21:11:03,step2,step1,False
user_523,u523s0,2025-01-04 21:19:08,checkout,step2,False
user_523,u523s0,2025-01-04 21:23:37,error,checkout,False
user_523,u523s0,2025-01-04 21:24:29,exit,error,False
user_523,u523s1,2025-01-28 20:09:39,start,entry,False
user_523,u523s1,2025-01-28 20:11:48,step1,start,False
user_523,u523s1,2025-01-28 20:19:22,step2,step1,False
user_523,u523s1,2025-01-28 20:21:29,help2,step2,False
user_523,u523s1,2025-01-28 20:23:06,step2,help2,False
user_523,u523s1,2025-01-28 20:24:59,help2,step2,False
user_523,u523s1,2025-01-28 20:26:12,step2,help2,False
user_523,u523s1,2025-01-28 20:32:21,checkout,step2,False
user_523,u523s1,2025-01-28 20:41:12,exit,checkout,False
user_523,u523s2,2025-02-02 08:40:13,start,entry,False
user_523,u523s2,2025-02-02 08:48:10,step1,start,False
user_523,u523s2,2025-02-02 08:52:14,start,step1,False
user_523,u523s2,2025-02-02 09:01:21,info,start,False
